"Name","Novels","Comics","TVshow","Mean"
"Eon Hunter",0.0339805825242718,0.0245098039215686,NA,0.0292451932229202
"Desmond Grell",0.0436893203883495,0.0147058823529412,NA,0.0291976013706453
"Vyman",0.0436893203883495,0.0147058823529412,NA,0.0291976013706453
"Chataya",0.0485436893203883,0.00980392156862745,NA,0.0291738054445079
"Willem Darry",0.0485436893203883,0.00980392156862745,NA,0.0291738054445079
"Cortnay Penrose",0.0533980582524272,0.00490196078431373,NA,0.0291500095183705
"Donella Hornwood",0.0533980582524272,0.00490196078431373,NA,0.0291500095183705
"Aegor Rivers",0.029126213592233,NA,NA,0.029126213592233
"Aerion Targaryen",0.029126213592233,NA,NA,0.029126213592233
"Alysanne Targaryen",0.029126213592233,NA,NA,0.029126213592233
"Amerei Frey",0.029126213592233,NA,NA,0.029126213592233
"Cayn",0.029126213592233,NA,NA,0.029126213592233
"Cletus Yronwood",0.029126213592233,NA,NA,0.029126213592233
"Damon Dance-for-Me",0.029126213592233,NA,NA,0.029126213592233
"Danwell Frey",0.029126213592233,NA,NA,0.029126213592233
"Dermot of the Rainwood",0.029126213592233,NA,NA,0.029126213592233
"Dick Crabb",0.029126213592233,NA,NA,0.029126213592233
"Dorcas",0.029126213592233,NA,NA,0.029126213592233
"Forley Prester",0.029126213592233,NA,NA,0.029126213592233
"Gorold Goodbrother",0.029126213592233,NA,NA,0.029126213592233
"Greenbeard",0.029126213592233,NA,NA,0.029126213592233
"Halys Hornwood",0.029126213592233,NA,NA,0.029126213592233
"Harmune",0.029126213592233,NA,NA,0.029126213592233
"Horton Redfort",0.029126213592233,NA,NA,0.029126213592233
"Jonothor Darry",0.029126213592233,NA,NA,0.029126213592233
"Jonquil",0.029126213592233,NA,NA,0.029126213592233
"Kennos of Kayce",0.029126213592233,NA,NA,0.029126213592233
"Khrazz",0.029126213592233,NA,NA,0.029126213592233
"Maekar I Targaryen",0.029126213592233,NA,NA,0.029126213592233
"Maelys Blackfyre",0.029126213592233,NA,NA,0.029126213592233
"Mark Mullendore",0.029126213592233,NA,NA,0.029126213592233
"Marwyn",0.029126213592233,NA,NA,0.029126213592233
"Masha Heddle",0.029126213592233,NA,NA,0.029126213592233
"Meris",0.029126213592233,NA,NA,0.029126213592233
"Minisa Whent",0.029126213592233,NA,NA,0.029126213592233
"Mother Mole",0.029126213592233,NA,NA,0.029126213592233
"Nymeria",0.029126213592233,NA,NA,0.029126213592233
"Oppo",0.029126213592233,NA,NA,0.029126213592233
"Palla",0.029126213592233,NA,NA,0.029126213592233
"Petyr Frey",0.029126213592233,NA,NA,0.029126213592233
"Ravella Swann",0.029126213592233,NA,NA,0.029126213592233
"Raynald Westerling",0.029126213592233,NA,NA,0.029126213592233
"Richard Horpe",0.029126213592233,NA,NA,0.029126213592233
"Robin Flint",0.029126213592233,NA,NA,0.029126213592233
"Rodrik Greyjoy",0.029126213592233,NA,NA,0.029126213592233
"Rolph Spicer",0.029126213592233,NA,NA,0.029126213592233
"Sawane Botley",0.029126213592233,NA,NA,0.029126213592233
"Serwyn of the Mirror Shield",0.029126213592233,NA,NA,0.029126213592233
"Skinner",0.029126213592233,NA,NA,0.029126213592233
"Steffon Baratheon",0.029126213592233,NA,NA,0.029126213592233
"Sumner Crakehall",0.029126213592233,NA,NA,0.029126213592233
"Sybelle Glover",0.029126213592233,NA,NA,0.029126213592233
"Symeon Star-Eyes",0.029126213592233,NA,NA,0.029126213592233
"Tristifer Botley",0.029126213592233,NA,NA,0.029126213592233
"Tyrek Lannister",0.029126213592233,NA,NA,0.029126213592233
"Urswyck",0.029126213592233,NA,NA,0.029126213592233
"Yellow Dick",0.029126213592233,NA,NA,0.029126213592233
"Olyvar",NA,NA,0.028436018957346,0.028436018957346
"Qotho",0.029126213592233,0.0441176470588235,0.0110584518167457,0.0281007708226007
"Dagmer Cleftjaw",0.0388349514563107,0.0196078431372549,0.0252764612954186,0.0279064186296614
"Steelshanks Walton",0.0485436893203883,NA,0.00631911532385466,0.0274314023221215
"Waymar Royce",0.0388349514563107,0.0343137254901961,0.00789889415481832,0.027015857033775
"Robin Arryn",NA,NA,0.0268562401263823,0.0268562401263823
"Chiswyck",0.0339805825242718,0.0196078431372549,NA,0.0267942128307634
"Kyra",0.0388349514563107,0.0147058823529412,NA,0.0267704169046259
"Cellador",0.0485436893203883,0.00490196078431373,NA,0.026722825052351
"Chayle",0.0485436893203883,0.00490196078431373,NA,0.026722825052351
"Walda Frey (daughter of Merrett)",0.0436893203883495,NA,0.00947867298578199,0.0265839966870658
"Aemon Targaryen (son of Maekar I)",NA,0.0245098039215686,0.028436018957346,0.0264729114394573
"Nymeria Sand",0.0194174757281553,NA,0.033175355450237,0.0262964155891962
"Lem",0.0485436893203883,NA,0.00315955766192733,0.0258516234911578
"Pyat Pree",0.0436893203883495,0.0245098039215686,0.00789889415481832,0.0253660061549122
"Kovarro",NA,NA,0.0252764612954186,0.0252764612954186
"Ros",NA,NA,0.0252764612954186,0.0252764612954186
"Mag Mar Tun Doh Weg",0.0242718446601942,NA,0.0252764612954186,0.0247741529778064
"Hallyne",0.0436893203883495,0.0147058823529412,0.0157977883096366,0.0247309970169758
"Unella",0.0145631067961165,NA,0.0347551342812006,0.0246591205386586
"Albett",0.0194174757281553,0.0294117647058824,NA,0.0244146202170188
"Cohollo",0.0339805825242718,0.0147058823529412,NA,0.0243432324386065
"Bedwyck",0.0388349514563107,0.00980392156862745,NA,0.0243194365124691
"Jarman Buckwell",0.0388349514563107,0.00980392156862745,NA,0.0243194365124691
"Lothor Brune",0.0436893203883495,0.00490196078431373,NA,0.0242956405863316
"Aegon Frey (son of Stevron)",0.0242718446601942,NA,NA,0.0242718446601942
"Aegon II Targaryen",0.0242718446601942,NA,NA,0.0242718446601942
"Alfyn Crowkiller",0.0242718446601942,NA,NA,0.0242718446601942
"Arron",0.0242718446601942,NA,NA,0.0242718446601942
"Arryk",0.0242718446601942,NA,NA,0.0242718446601942
"Ashara Dayne",0.0242718446601942,NA,NA,0.0242718446601942
"Baelor Blacktyde",0.0242718446601942,NA,NA,0.0242718446601942
"Barbrey Dustin",0.0242718446601942,NA,NA,0.0242718446601942
"Belaquo Bonebreaker",0.0242718446601942,NA,NA,0.0242718446601942
"Ben Bones",0.0242718446601942,NA,NA,0.0242718446601942
"Brandon Norrey",0.0242718446601942,NA,NA,0.0242718446601942
"Brandon Stark (Shipwright)",0.0242718446601942,NA,NA,0.0242718446601942
"Cassana Estermont",0.0242718446601942,NA,NA,0.0242718446601942
"Daemon Blackfyre",0.0242718446601942,NA,NA,0.0242718446601942
"Dale Seaworth",0.0242718446601942,NA,NA,0.0242718446601942
"Daryn Hornwood",0.0242718446601942,NA,NA,0.0242718446601942
"Dolf",0.0242718446601942,NA,NA,0.0242718446601942
"Emrick",0.0242718446601942,NA,NA,0.0242718446601942
"Ermesande Hayford",0.0242718446601942,NA,NA,0.0242718446601942
"Erryk",0.0242718446601942,NA,NA,0.0242718446601942
"Garth Greyfeather",0.0242718446601942,NA,NA,0.0242718446601942
"Garth Tyrell",0.0242718446601942,NA,NA,0.0242718446601942
"Gendel",0.0242718446601942,NA,NA,0.0242718446601942
"Goghor the Giant",0.0242718446601942,NA,NA,0.0242718446601942
"Hairy Hal",0.0242718446601942,NA,NA,0.0242718446601942
"Hamish the Harper",0.0242718446601942,NA,NA,0.0242718446601942
"Harle the Huntsman",0.0242718446601942,NA,NA,0.0242718446601942
"Harwood Stout",0.0242718446601942,NA,NA,0.0242718446601942
"Hazzea",0.0242718446601942,NA,NA,0.0242718446601942
"Hop-Robin",0.0242718446601942,NA,NA,0.0242718446601942
"Janna Tyrell",0.0242718446601942,NA,NA,0.0242718446601942
"Jyck",0.0242718446601942,NA,NA,0.0242718446601942
"Kedge Whiteye",0.0242718446601942,NA,NA,0.0242718446601942
"Lambert Turnberry",0.0242718446601942,NA,NA,0.0242718446601942
"Lord Estermont",0.0242718446601942,NA,NA,0.0242718446601942
"Lucas Blackwood",0.0242718446601942,NA,NA,0.0242718446601942
"Lucas Codd",0.0242718446601942,NA,NA,0.0242718446601942
"Malaquo Maegyr",0.0242718446601942,NA,NA,0.0242718446601942
"Mallador Locke",0.0242718446601942,NA,NA,0.0242718446601942
"Maron Greyjoy",0.0242718446601942,NA,NA,0.0242718446601942
"Medger Cerwyn",0.0242718446601942,NA,NA,0.0242718446601942
"Meredyth Crane",0.0242718446601942,NA,NA,0.0242718446601942
"Ondrew Locke",0.0242718446601942,NA,NA,0.0242718446601942
"Oswell Kettleblack",0.0242718446601942,NA,NA,0.0242718446601942
"Pimply squire",0.0242718446601942,NA,NA,0.0242718446601942
"Pono",0.0242718446601942,NA,NA,0.0242718446601942
"Pyg",0.0242718446601942,NA,NA,0.0242718446601942
"Ralf the Limper",0.0242718446601942,NA,NA,0.0242718446601942
"Raymun Redbeard",0.0242718446601942,NA,NA,0.0242718446601942
"Red Alyn of the Rosewood",0.0242718446601942,NA,NA,0.0242718446601942
"Red Oarsman",0.0242718446601942,NA,NA,0.0242718446601942
"Reek",0.0242718446601942,NA,NA,0.0242718446601942
"Rhaegar Frey",0.0242718446601942,NA,NA,0.0242718446601942
"Rollam Westerling",0.0242718446601942,NA,NA,0.0242718446601942
"Rolland Storm",0.0242718446601942,NA,NA,0.0242718446601942
"Ryk",0.0242718446601942,NA,NA,0.0242718446601942
"Senelle",0.0242718446601942,NA,NA,0.0242718446601942
"Sharna",0.0242718446601942,NA,NA,0.0242718446601942
"Spotted Cat",0.0242718446601942,NA,NA,0.0242718446601942
"Toregg the Tall",0.0242718446601942,NA,NA,0.0242718446601942
"Ty",0.0242718446601942,NA,NA,0.0242718446601942
"Tygett Lannister",0.0242718446601942,NA,NA,0.0242718446601942
"Wenda",0.0242718446601942,NA,NA,0.0242718446601942
"Ysilla",0.0242718446601942,NA,NA,0.0242718446601942
"Areo Hotah",0.0242718446601942,NA,0.023696682464455,0.0239842635623246
"Lady Stork",NA,NA,0.023696682464455,0.023696682464455
"Myranda",NA,NA,0.023696682464455,0.023696682464455
"Nymeria (direwolf)",NA,0.0392156862745098,0.00789889415481832,0.0235572902146641
"Willem Lannister",0.0436893203883495,NA,0.00315955766192733,0.0234244390251384
"Farlen",0.0485436893203883,0.0196078431372549,0.00157977883096367,0.0232437704295356
"Jonos Bracken",0.0631067961165049,0.00490196078431373,0.00157977883096367,0.0231961785772607
"Jon Umber (son of Jon)",0.0242718446601942,NA,0.0221169036334913,0.0231943741468427
"Obara Sand",0.0145631067961165,NA,0.0315955766192733,0.0230793417076949
"Quaithe of the Shadow",0.0436893203883495,0.0196078431372549,0.004739336492891,0.0226788333394985
"Howland Reed",0.0533980582524272,0.00980392156862745,0.004739336492891,0.0226471054379819
"Yezzan zo Qaggaz",0.0242718446601942,NA,0.0205371248025276,0.0224044847313609
"Dalbridge",0.0145631067961165,0.0294117647058824,NA,0.0219874357509994
"Stygg",0.0194174757281553,0.0245098039215686,NA,0.021963639824862
"Poxy Tym",0.029126213592233,0.0147058823529412,NA,0.0219160479725871
"Ballabar",0.0339805825242718,0.00980392156862745,NA,0.0218922520464496
"Flement Brax",0.0388349514563107,0.00490196078431373,NA,0.0218684561203122
"Mors Umber",0.0388349514563107,0.00490196078431373,NA,0.0218684561203122
"Nestor Royce",0.0388349514563107,0.00490196078431373,NA,0.0218684561203122
"Patrek Mallister",0.0388349514563107,0.00490196078431373,NA,0.0218684561203122
"Robin Ryger",0.0388349514563107,0.00490196078431373,NA,0.0218684561203122
"Vardis Egen",0.029126213592233,0.0294117647058824,0.00631911532385466,0.0216190312073233
"Gerold Hightower",0.058252427184466,0.00490196078431373,0.00157977883096367,0.0215780555999145
"Leaf",0.00970873786407767,NA,0.033175355450237,0.0214420466571573
"Dickon Tarly",0.0388349514563107,0.00490196078431373,0.0205371248025276,0.021424679014384
"Melara Hetherspoon",0.0388349514563107,NA,0.00315955766192733,0.020997254559119
"Othor",0.0242718446601942,0.0343137254901961,0.00315955766192733,0.0205817092707725
"Chella",0.029126213592233,0.0294117647058824,0.00315955766192733,0.0205658453200142
"Cley Cerwyn",0.0388349514563107,0.0196078431372549,0.00315955766192733,0.0205341174184976
"Mycah",0.0533980582524272,0.00490196078431373,0.00315955766192733,0.0204865255662227
"Maggy the Frog",0.0388349514563107,NA,0.00157977883096367,0.0202073651436372
"Stevron Frey",0.0485436893203883,0.00980392156862745,0.00157977883096367,0.0199757965733265
"Ulf the Ill",NA,0.0196078431372549,NA,0.0196078431372549
"Werlag",0.0145631067961165,0.0245098039215686,NA,0.0195364553588426
"Matthar",0.0194174757281553,0.0196078431372549,NA,0.0195126594327051
"Guncer Sunglass",0.029126213592233,0.00980392156862745,NA,0.0194650675804302
"Lynesse Hightower",0.029126213592233,0.00980392156862745,NA,0.0194650675804302
"Harrion Karstark",0.0339805825242718,0.00490196078431373,NA,0.0194412716542928
"Symon Silver Tongue",0.0339805825242718,0.00490196078431373,NA,0.0194412716542928
"Aegon III Targaryen",0.0194174757281553,NA,NA,0.0194174757281553
"Alysanne Bulwer",0.0194174757281553,NA,NA,0.0194174757281553
"Anders Yronwood",0.0194174757281553,NA,NA,0.0194174757281553
"Arwyn Oakheart",0.0194174757281553,NA,NA,0.0194174757281553
"Balman Byrch",0.0194174757281553,NA,NA,0.0194174757281553
"Barsena Blackhair",0.0194174757281553,NA,NA,0.0194174757281553
"Barth",0.0194174757281553,NA,NA,0.0194174757281553
"Benedar Belmore",0.0194174757281553,NA,NA,0.0194174757281553
"Benerro",0.0194174757281553,NA,NA,0.0194174757281553
"Bonifer Hasty",0.0194174757281553,NA,NA,0.0194174757281553
"Brella",0.0194174757281553,NA,NA,0.0194174757281553
"Butterbumps",0.0194174757281553,NA,NA,0.0194174757281553
"Caggo",0.0194174757281553,NA,NA,0.0194174757281553
"Clayton Suggs",0.0194174757281553,NA,NA,0.0194174757281553
"Dacey Mormont",0.0194174757281553,NA,NA,0.0194174757281553
"Dagon Greyjoy",0.0194174757281553,NA,NA,0.0194174757281553
"Delena Florent",0.0194174757281553,NA,NA,0.0194174757281553
"Dick Straw",0.0194174757281553,NA,NA,0.0194174757281553
"Duncan Targaryen",0.0194174757281553,NA,NA,0.0194174757281553
"Dunstan Drumm",0.0194174757281553,NA,NA,0.0194174757281553
"Duram Bar Emmon",0.0194174757281553,NA,NA,0.0194174757281553
"Ellyn Reyne",0.0194174757281553,NA,NA,0.0194174757281553
"Gerold Dayne",0.0194174757281553,NA,NA,0.0194174757281553
"Ghost of High Heart",0.0194174757281553,NA,NA,0.0194174757281553
"Goodwin",0.0194174757281553,NA,NA,0.0194174757281553
"Grigg the Goat",0.0194174757281553,NA,NA,0.0194174757281553
"Grunt",0.0194174757281553,NA,NA,0.0194174757281553
"Harys Haigh",0.0194174757281553,NA,NA,0.0194174757281553
"Hayhead",0.0194174757281553,NA,NA,0.0194174757281553
"Hero",0.0194174757281553,NA,NA,0.0194174757281553
"Heward",0.0194174757281553,NA,NA,0.0194174757281553
"Hotho Harlaw",0.0194174757281553,NA,NA,0.0194174757281553
"Hugo Wull",0.0194174757281553,NA,NA,0.0194174757281553
"Jhaqo",0.0194174757281553,NA,NA,0.0194174757281553
"Jon Bettley",0.0194174757281553,NA,NA,0.0194174757281553
"Jon Fossoway",0.0194174757281553,NA,NA,0.0194174757281553
"Kedry",0.0194174757281553,NA,NA,0.0194174757281553
"Koss",0.0194174757281553,NA,NA,0.0194174757281553
"Kurz",0.0194174757281553,NA,NA,0.0194174757281553
"Lewys Piper",0.0194174757281553,NA,NA,0.0194174757281553
"Lord Commander Qorgyle",0.0194174757281553,NA,NA,0.0194174757281553
"Marghaz zo Loraq",0.0194174757281553,NA,NA,0.0194174757281553
"Maric Seaworth",0.0194174757281553,NA,NA,0.0194174757281553
"Marselen",0.0194174757281553,NA,NA,0.0194174757281553
"Mellario",0.0194174757281553,NA,NA,0.0194174757281553
"Meribald",0.0194174757281553,NA,NA,0.0194174757281553
"Monford Velaryon",0.0194174757281553,NA,NA,0.0194174757281553
"Moqorro",0.0194174757281553,NA,NA,0.0194174757281553
"Morros Slynt",0.0194174757281553,NA,NA,0.0194174757281553
"Mullin",0.0194174757281553,NA,NA,0.0194174757281553
"Myles",0.0194174757281553,NA,NA,0.0194174757281553
"Nissa Nissa",0.0194174757281553,NA,NA,0.0194174757281553
"Nute",0.0194174757281553,NA,NA,0.0194174757281553
"Nyessos Vhassar",0.0194174757281553,NA,NA,0.0194174757281553
"Nysterica",0.0194174757281553,NA,NA,0.0194174757281553
"Pate (novice)",0.0194174757281553,NA,NA,0.0194174757281553
"Patrek of King's Mountain",0.0194174757281553,NA,NA,0.0194174757281553
"Philip Foote",0.0194174757281553,NA,NA,0.0194174757281553
"Qarlton Chelsted",0.0194174757281553,NA,NA,0.0194174757281553
"Qezza Galare",0.0194174757281553,NA,NA,0.0194174757281553
"Quellon Greyjoy",0.0194174757281553,NA,NA,0.0194174757281553
"Ralf Stonehouse",0.0194174757281553,NA,NA,0.0194174757281553
"Ricasso",0.0194174757281553,NA,NA,0.0194174757281553
"Rickard Ryswell",0.0194174757281553,NA,NA,0.0194174757281553
"Roger Ryswell",0.0194174757281553,NA,NA,0.0194174757281553
"Roro Uhoris",0.0194174757281553,NA,NA,0.0194174757281553
"Rory",0.0194174757281553,NA,NA,0.0194174757281553
"Rossart",0.0194174757281553,NA,NA,0.0194174757281553
"Shadrick",0.0194174757281553,NA,NA,0.0194174757281553
"Simon Toyne",0.0194174757281553,NA,NA,0.0194174757281553
"Spare Boot",0.0194174757281553,NA,NA,0.0194174757281553
"Symond Templeton",0.0194174757281553,NA,NA,0.0194174757281553
"Terrence Toyne",0.0194174757281553,NA,NA,0.0194174757281553
"Torghen Flint",0.0194174757281553,NA,NA,0.0194174757281553
"Tremond Gargalen",0.0194174757281553,NA,NA,0.0194174757281553
"Walter Whent",0.0194174757281553,NA,NA,0.0194174757281553
"Willam Dustin",0.0194174757281553,NA,NA,0.0194174757281553
"William Mooton",0.0194174757281553,NA,NA,0.0194174757281553
"Wyl",0.0194174757281553,NA,NA,0.0194174757281553
"Wynton Stout",0.0194174757281553,NA,NA,0.0194174757281553
"Yandry",0.0194174757281553,NA,NA,0.0194174757281553
"Will",0.00970873786407767,0.0294117647058824,0.018957345971564,0.0193592828471747
"Lothar Frey",0.0242718446601942,0.00980392156862745,0.023696682464455,0.0192574828977589
"Bobono",NA,NA,0.018957345971564,0.018957345971564
"Dongo",NA,NA,0.018957345971564,0.018957345971564
"Wyllis",NA,NA,0.018957345971564,0.018957345971564
"Gared",0.029126213592233,0.0147058823529412,0.00947867298578199,0.0177702563103187
"Donnel Hill",0.0242718446601942,NA,0.0110584518167457,0.0176651482384699
"Alys Karstark",0.0145631067961165,NA,0.0205371248025276,0.0175501157993221
"Joseth",0.0194174757281553,0.0147058823529412,NA,0.0170616790405483
"Utherydes Wayn",0.0242718446601942,0.00980392156862745,NA,0.0170378831144108
"Bael the Bard",0.029126213592233,0.00490196078431373,NA,0.0170140871882734
"Raymun Darry",0.029126213592233,0.00490196078431373,NA,0.0170140871882734
"Matthos Seaworth",0.0145631067961165,NA,0.018957345971564,0.0167602263838402
"Torrhen Karstark",0.0388349514563107,0.00490196078431373,0.004739336492891,0.0161587495778385
"Martyn Lannister",0.029126213592233,NA,0.00315955766192733,0.0161428856270802
"Clubfoot Karl",0.00970873786407767,NA,0.0221169036334913,0.0159128207487845
"Bianca",NA,NA,0.0157977883096366,0.0157977883096366
"Thenn Warg",NA,NA,0.0157977883096366,0.0157977883096366
"Joyeuse Erenford",0.0194174757281553,0.00490196078431373,0.0221169036334913,0.0154787800486535
"Leo Lefford",0.029126213592233,NA,0.00157977883096367,0.0153529962115983
"Aggar",0.0145631067961165,0.0147058823529412,NA,0.0146344945745288
"Conn",0.0145631067961165,0.0147058823529412,NA,0.0146344945745288
"Gelmarr",0.0145631067961165,0.0147058823529412,NA,0.0146344945745288
"Gynir Rednose",0.0145631067961165,0.0147058823529412,NA,0.0146344945745288
"Dancy",0.0194174757281553,0.00980392156862745,NA,0.0146106986483914
"Alebelly",0.0242718446601942,0.00490196078431373,NA,0.0145869027222539
"Benfred Tallhart",0.0242718446601942,0.00490196078431373,NA,0.0145869027222539
"Guyard Morrigen",0.0242718446601942,0.00490196078431373,NA,0.0145869027222539
"Lark the Sisterman",0.0242718446601942,0.00490196078431373,NA,0.0145869027222539
"Oswell Whent",0.0242718446601942,0.00490196078431373,NA,0.0145869027222539
"Aerys I Targaryen",0.0145631067961165,NA,NA,0.0145631067961165
"Alaric of Eysen",0.0145631067961165,NA,NA,0.0145631067961165
"Albar Royce",0.0145631067961165,NA,NA,0.0145631067961165
"Allar Deem",0.0145631067961165,NA,NA,0.0145631067961165
"Alyn Ambrose",0.0145631067961165,NA,NA,0.0145631067961165
"Alyn Orkwood",0.0145631067961165,NA,NA,0.0145631067961165
"Alysane Mormont",0.0145631067961165,NA,NA,0.0145631067961165
"Andrik",0.0145631067961165,NA,NA,0.0145631067961165
"Arryk Cargyll",0.0145631067961165,NA,NA,0.0145631067961165
"Artos Flint",0.0145631067961165,NA,NA,0.0145631067961165
"Beans",0.0145631067961165,NA,NA,0.0145631067961165
"Ben Blackthumb",0.0145631067961165,NA,NA,0.0145631067961165
"Big Belly Ben",0.0145631067961165,NA,NA,0.0145631067961165
"Borroq",0.0145631067961165,NA,NA,0.0145631067961165
"Brandon Stark (Burner)",0.0145631067961165,NA,NA,0.0145631067961165
"Brown Bernarr",0.0145631067961165,NA,NA,0.0145631067961165
"Brus Buckler",0.0145631067961165,NA,NA,0.0145631067961165
"Chiggen",0.0145631067961165,NA,NA,0.0145631067961165
"Clarence Crabb",0.0145631067961165,NA,NA,0.0145631067961165
"Colloquo Votar",0.0145631067961165,NA,NA,0.0145631067961165
"Conwy",0.0145631067961165,NA,NA,0.0145631067961165
"Corliss Penny",0.0145631067961165,NA,NA,0.0145631067961165
"Cregan Karstark",0.0145631067961165,NA,NA,0.0145631067961165
"Cromm",0.0145631067961165,NA,NA,0.0145631067961165
"Daenerys Targaryen (daughter of Aegon IV)",0.0145631067961165,NA,NA,0.0145631067961165
"Dagos Manwoody",0.0145631067961165,NA,NA,0.0145631067961165
"Danny Flint",0.0145631067961165,NA,NA,0.0145631067961165
"Denys Arryn",0.0145631067961165,NA,NA,0.0145631067961165
"Deziel Dalt",0.0145631067961165,NA,NA,0.0145631067961165
"Dirk",0.0145631067961165,NA,NA,0.0145631067961165
"Dobber",0.0145631067961165,NA,NA,0.0145631067961165
"Domeric Bolton",0.0145631067961165,NA,NA,0.0145631067961165
"Donnel Haigh",0.0145631067961165,NA,NA,0.0145631067961165
"Dorea Sand",0.0145631067961165,NA,NA,0.0145631067961165
"Dorna Swyft",0.0145631067961165,NA,NA,0.0145631067961165
"Duncan the Tall",0.0145631067961165,NA,NA,0.0145631067961165
"Edric Dayne",0.0145631067961165,NA,NA,0.0145631067961165
"Edrick Stark",0.0145631067961165,NA,NA,0.0145631067961165
"Eldon Estermont",0.0145631067961165,NA,NA,0.0145631067961165
"Elmar Frey",0.0145631067961165,NA,NA,0.0145631067961165
"Erik Ironmaker",0.0145631067961165,NA,NA,0.0145631067961165
"Erryk Cargyll",0.0145631067961165,NA,NA,0.0145631067961165
"Faezhar zo Faez",0.0145631067961165,NA,NA,0.0145631067961165
"Fogo",0.0145631067961165,NA,NA,0.0145631067961165
"Galyeon of Cuy",0.0145631067961165,NA,NA,0.0145631067961165
"Ghael",0.0145631067961165,NA,NA,0.0145631067961165
"Ghazdor zo Ahlaq",0.0145631067961165,NA,NA,0.0145631067961165
"Gilwood Hunter",0.0145631067961165,NA,NA,0.0145631067961165
"Gorne",0.0145631067961165,NA,NA,0.0145631067961165
"Gretchel",0.0145631067961165,NA,NA,0.0145631067961165
"Gulian Swann",0.0145631067961165,NA,NA,0.0145631067961165
"Gwynesse Harlaw",0.0145631067961165,NA,NA,0.0145631067961165
"Halleck",0.0145631067961165,NA,NA,0.0145631067961165
"Harghaz",0.0145631067961165,NA,NA,0.0145631067961165
"Harmen Uller",0.0145631067961165,NA,NA,0.0145631067961165
"Harras Harlaw",0.0145631067961165,NA,NA,0.0145631067961165
"Harwood Fell",0.0145631067961165,NA,NA,0.0145631067961165
"Holly",0.0145631067961165,NA,NA,0.0145631067961165
"Hop-Bean",0.0145631067961165,NA,NA,0.0145631067961165
"Hugh Hungerford",0.0145631067961165,NA,NA,0.0145631067961165
"Humfrey Hewett",0.0145631067961165,NA,NA,0.0145631067961165
"Jenny of Oldstones",0.0145631067961165,NA,NA,0.0145631067961165
"Jeren",0.0145631067961165,NA,NA,0.0145631067961165
"Jeyne Farman",0.0145631067961165,NA,NA,0.0145631067961165
"Jonelle Cerwyn",0.0145631067961165,NA,NA,0.0145631067961165
"King Cutthroat",0.0145631067961165,NA,NA,0.0145631067961165
"Lann the Clever",0.0145631067961165,NA,NA,0.0145631067961165
"Leo Tyrell (Longthorn)",0.0145631067961165,NA,NA,0.0145631067961165
"Leonette Fossoway",0.0145631067961165,NA,NA,0.0145631067961165
"Lew",0.0145631067961165,NA,NA,0.0145631067961165
"Lewys Lydden",0.0145631067961165,NA,NA,0.0145631067961165
"Lomas Longstrider",0.0145631067961165,NA,NA,0.0145631067961165
"Lord Cafferen",0.0145631067961165,NA,NA,0.0145631067961165
"Lord Darry",0.0145631067961165,NA,NA,0.0145631067961165
"Lord Grandison",0.0145631067961165,NA,NA,0.0145631067961165
"Lorent Caswell",0.0145631067961165,NA,NA,0.0145631067961165
"Loreza Sand",0.0145631067961165,NA,NA,0.0145631067961165
"Lothar Mallery",0.0145631067961165,NA,NA,0.0145631067961165
"Lucamore Strong",0.0145631067961165,NA,NA,0.0145631067961165
"Luceon Frey",0.0145631067961165,NA,NA,0.0145631067961165
"Luton",0.0145631067961165,NA,NA,0.0145631067961165
"Lyman Darry",0.0145631067961165,NA,NA,0.0145631067961165
"Lyonel Corbray",0.0145631067961165,NA,NA,0.0145631067961165
"Maddy",0.0145631067961165,NA,NA,0.0145631067961165
"Malegorn of Redpool",0.0145631067961165,NA,NA,0.0145631067961165
"Malleon",0.0145631067961165,NA,NA,0.0145631067961165
"Manfrey Martell",0.0145631067961165,NA,NA,0.0145631067961165
"Mariya Darry",0.0145631067961165,NA,NA,0.0145631067961165
"Martyn Rivers",0.0145631067961165,NA,NA,0.0145631067961165
"Mezzara Merreq",0.0145631067961165,NA,NA,0.0145631067961165
"Miklaz",0.0145631067961165,NA,NA,0.0145631067961165
"Morgan Liddle",0.0145631067961165,NA,NA,0.0145631067961165
"Mudge (miller)",0.0145631067961165,NA,NA,0.0145631067961165
"Munda",0.0145631067961165,NA,NA,0.0145631067961165
"Myles Mooton",0.0145631067961165,NA,NA,0.0145631067961165
"Myria Jordayne",0.0145631067961165,NA,NA,0.0145631067961165
"Nage",0.0145631067961165,NA,NA,0.0145631067961165
"Narbert Grandison",0.0145631067961165,NA,NA,0.0145631067961165
"Notch",0.0145631067961165,NA,NA,0.0145631067961165
"Nurse",0.0145631067961165,NA,NA,0.0145631067961165
"Ogo",0.0145631067961165,NA,NA,0.0145631067961165
"Ollo Lophand",0.0145631067961165,NA,NA,0.0145631067961165
"Orson Stone",0.0145631067961165,NA,NA,0.0145631067961165
"Queen Whore",0.0145631067961165,NA,NA,0.0145631067961165
"Raymund Frey",0.0145631067961165,NA,NA,0.0145631067961165
"Raynard",0.0145631067961165,NA,NA,0.0145631067961165
"Reysen",0.0145631067961165,NA,NA,0.0145631067961165
"Rhaenyra Targaryen",0.0145631067961165,NA,NA,0.0145631067961165
"Robin Peasebury",0.0145631067961165,NA,NA,0.0145631067961165
"Rodrik Ryswell",0.0145631067961165,NA,NA,0.0145631067961165
