"Name","Novels","TVshow","Mean"
"Tytos Frey",0.0127863612147043,NA,0.0127863612147043
"Ulf",0.0127863612147043,NA,0.0127863612147043
"Val",0.0127863612147043,NA,0.0127863612147043
"Wat",0.0127863612147043,NA,0.0127863612147043
"Yezzan zo Qaggaz",0.0079914757591902,0.0175438596491228,0.0127676677041565
"Orell",0.00372935535428876,0.0210526315789474,0.0123909934666181
"Unella",0.00372935535428876,0.0210526315789474,0.0123909934666181
"Balon Greyjoy",0.0175812466702184,0.00701754385964912,0.0122993952649338
"Aegon V Targaryen",0.0122535961640916,NA,0.0122535961640916
"Albar Royce",0.0122535961640916,NA,0.0122535961640916
"Barbrey Dustin",0.0122535961640916,NA,0.0122535961640916
"Brandon Norrey",0.0122535961640916,NA,0.0122535961640916
"Brandon Stark",0.0122535961640916,NA,0.0122535961640916
"Brus Buckler",0.0122535961640916,NA,0.0122535961640916
"Eddard Karstark",0.0122535961640916,NA,0.0122535961640916
"Gawen Westerling",0.0122535961640916,NA,0.0122535961640916
"Hayhead",0.0122535961640916,NA,0.0122535961640916
"Hother Umber",0.0122535961640916,NA,0.0122535961640916
"Jarl",0.0122535961640916,NA,0.0122535961640916
"Joseth",0.0122535961640916,NA,0.0122535961640916
"Kyle",0.0122535961640916,NA,0.0122535961640916
"Malegorn of Redpool",0.0122535961640916,NA,0.0122535961640916
"Moon Boy",0.0122535961640916,NA,0.0122535961640916
"Narbert Grandison",0.0122535961640916,NA,0.0122535961640916
"Orton Merryweather",0.0122535961640916,NA,0.0122535961640916
"Raymun Darry",0.0122535961640916,NA,0.0122535961640916
"Stafford Lannister",0.0122535961640916,NA,0.0122535961640916
"Willis Wode",0.0122535961640916,NA,0.0122535961640916
"Othor",0.00319659030367608,0.0210526315789474,0.0121246109413117
"Mag Mar Tun Doh Weg",0.0026638252530634,0.0210526315789474,0.0118582284160054
"Arryk",0.011720831113479,NA,0.011720831113479
"Arthur Dayne",0.011720831113479,NA,0.011720831113479
"Butterbumps",0.011720831113479,NA,0.011720831113479
"Chayle",0.011720831113479,NA,0.011720831113479
"Dermot of the Rainwood",0.011720831113479,NA,0.011720831113479
"Eon Hunter",0.011720831113479,NA,0.011720831113479
"Erryk",0.011720831113479,NA,0.011720831113479
"Gerold Hightower",0.011720831113479,NA,0.011720831113479
"Godry Farring",0.011720831113479,NA,0.011720831113479
"Harys Haigh",0.011720831113479,NA,0.011720831113479
"Hullen",0.011720831113479,NA,0.011720831113479
"Kennos of Kayce",0.011720831113479,NA,0.011720831113479
"Kyra Frey",0.011720831113479,NA,0.011720831113479
"Lew",0.011720831113479,NA,0.011720831113479
"Merrit",0.011720831113479,NA,0.011720831113479
"Notch",0.011720831113479,NA,0.011720831113479
"Raynald Westerling",0.011720831113479,NA,0.011720831113479
"Rory",0.011720831113479,NA,0.011720831113479
"Sigorn",0.011720831113479,NA,0.011720831113479
"Varamyr",0.011720831113479,NA,0.011720831113479
"Willem Lannister",0.0127863612147043,0.0105263157894737,0.011656338502089
"Mycah",0.00213106020245072,0.0210526315789474,0.011591845890699
"Leaf",0.0053276505061268,0.0175438596491228,0.0114357550776248
"Morgan",0.0053276505061268,0.0175438596491228,0.0114357550776248
"Ryger Rivers",0.00852424080980288,0.0140350877192982,0.0112796642645506
"Alester Florent",0.0111880660628663,NA,0.0111880660628663
"Alyce Graceford",0.0111880660628663,NA,0.0111880660628663
"Annara Farring",0.0111880660628663,NA,0.0111880660628663
"Beardless Dick",0.0111880660628663,NA,0.0111880660628663
"Benethon Scales",0.0111880660628663,NA,0.0111880660628663
"Bonifer Hasty",0.0111880660628663,NA,0.0111880660628663
"Bryce Caron",0.0111880660628663,NA,0.0111880660628663
"Dorden the Dour",0.0111880660628663,NA,0.0111880660628663
"Groleo",0.0111880660628663,NA,0.0111880660628663
"Guyard Morrigen",0.0111880660628663,NA,0.0111880660628663
"Lambert Turnberry",0.0111880660628663,NA,0.0111880660628663
"Lambert Whitewater",0.0111880660628663,NA,0.0111880660628663
"Likely Luke",0.0111880660628663,NA,0.0111880660628663
"Lucifer Long",0.0111880660628663,NA,0.0111880660628663
"Meribald",0.0111880660628663,NA,0.0111880660628663
"Mudge (miller)",0.0111880660628663,NA,0.0111880660628663
"Mylenda Caron",0.0111880660628663,NA,0.0111880660628663
"Puddingfoot",0.0111880660628663,NA,0.0111880660628663
"Red Alyn of the Rosewood",0.0111880660628663,NA,0.0111880660628663
"Ricasso",0.0111880660628663,NA,0.0111880660628663
"Robin Flint",0.0111880660628663,NA,0.0111880660628663
"Rodrik Harlaw",0.0111880660628663,NA,0.0111880660628663
"Sour Alyn",0.0111880660628663,NA,0.0111880660628663
"Spotted Pate",0.0111880660628663,NA,0.0111880660628663
"Thoren Smallwood",0.0111880660628663,NA,0.0111880660628663
"Watty the Miller",0.0111880660628663,NA,0.0111880660628663
"Webber",0.0111880660628663,NA,0.0111880660628663
"Stiv",0.00479488545551412,0.0175438596491228,0.0111693725523185
"Mossador",0.00106553010122536,0.0210526315789474,0.0110590808400864
"Oznak zo Pahl",0.00106553010122536,0.0210526315789474,0.0110590808400864
"Moelle",0.0079914757591902,0.0140350877192982,0.0110132817392442
"Night's King",0.00053276505061268,0.0210526315789474,0.01079269831478
"Caleotte",0.0106553010122536,NA,0.0106553010122536
"Dacey Mormont",0.0106553010122536,NA,0.0106553010122536
"Duncan Liddle",0.0106553010122536,NA,0.0106553010122536
"Forley Prester",0.0106553010122536,NA,0.0106553010122536
"Harras Harlaw",0.0106553010122536,NA,0.0106553010122536
"Harrion Karstark",0.0106553010122536,NA,0.0106553010122536
"Harry Strickland",0.0106553010122536,NA,0.0106553010122536
"Leyton Hightower",0.0106553010122536,NA,0.0106553010122536
"Vylarr",0.0106553010122536,NA,0.0106553010122536
"Colen of Greenpools",0.00372935535428876,0.0175438596491228,0.0106366075017058
"Clea",NA,0.0105263157894737,0.0105263157894737
"Dongo",NA,0.0105263157894737,0.0105263157894737
"Guymon",NA,0.0105263157894737,0.0105263157894737
"Lord Blackmont",NA,0.0105263157894737,0.0105263157894737
"Malko",NA,0.0105263157894737,0.0105263157894737
"Rennick",NA,0.0105263157894737,0.0105263157894737
"Tansy",NA,0.0105263157894737,0.0105263157894737
"Thin Man",NA,0.0105263157894737,0.0105263157894737
"Salladhor Saan",0.0101225359616409,0.0105263157894737,0.0103244258755573
"Albett",0.0101225359616409,NA,0.0101225359616409
"Black Balaq",0.0101225359616409,NA,0.0101225359616409
"Cohollo",0.0101225359616409,NA,0.0101225359616409
"Cortnay Penrose",0.0101225359616409,NA,0.0101225359616409
"Cutjack",0.0101225359616409,NA,0.0101225359616409
"Dobber",0.0101225359616409,NA,0.0101225359616409
"Emmon Cuy",0.0101225359616409,NA,0.0101225359616409
"Falyse Stokeworth",0.0101225359616409,NA,0.0101225359616409
"Haggo",0.0101225359616409,NA,0.0101225359616409
"Josmyn Peckledon",0.0101225359616409,NA,0.0101225359616409
"Khrazz",0.0101225359616409,NA,0.0101225359616409
"Koss",0.0101225359616409,NA,0.0101225359616409
"Kurz",0.0101225359616409,NA,0.0101225359616409
"Lyonel Corbray",0.0101225359616409,NA,0.0101225359616409
"Masha Heddle",0.0101225359616409,NA,0.0101225359616409
"Mors Umber",0.0101225359616409,NA,0.0101225359616409
"Perkin Follard",0.0101225359616409,NA,0.0101225359616409
"Quenton Greyjoy",0.0101225359616409,NA,0.0101225359616409
"Reysen",0.0101225359616409,NA,0.0101225359616409
"Rhaenys Targaryen (daughter of Rhaegar)",0.0101225359616409,NA,0.0101225359616409
"Rickard Stark",0.0101225359616409,NA,0.0101225359616409
"Timeon",0.0101225359616409,NA,0.0101225359616409
"Ty",0.0101225359616409,NA,0.0101225359616409
"Urswyck",0.0101225359616409,NA,0.0101225359616409
"Urzen",0.0101225359616409,NA,0.0101225359616409
"Zei",0.0101225359616409,NA,0.0101225359616409
"Jafer Flowers",0.0026638252530634,0.0175438596491228,0.0101038424510931
"Jacks",0.00586041555673948,0.0140350877192982,0.00994775163801886
"Wallen",0.00213106020245072,0.0175438596491228,0.00983745992578676
"Martyn Lannister",0.00905700586041556,0.0105263157894737,0.00979166082494462
"Benedar Belmore",0.00958977091102824,NA,0.00958977091102824
"Edric Storm",0.00958977091102824,NA,0.00958977091102824
"Franklyn Flowers",0.00958977091102824,NA,0.00958977091102824
"Ginger Jack",0.00958977091102824,NA,0.00958977091102824
"Grimtongue",0.00958977091102824,NA,0.00958977091102824
"Jacelyn Bywater",0.00958977091102824,NA,0.00958977091102824
"Lord of Godsgrace",0.00958977091102824,NA,0.00958977091102824
"Lucas Blackwood",0.00958977091102824,NA,0.00958977091102824
"Mya Stone",0.00958977091102824,NA,0.00958977091102824
"Myranda Royce",0.00958977091102824,NA,0.00958977091102824
"Nymella Toland",0.00958977091102824,NA,0.00958977091102824
"Patrek Mallister",0.00958977091102824,NA,0.00958977091102824
"Porther",0.00958977091102824,NA,0.00958977091102824
"Rafford",0.00958977091102824,NA,0.00958977091102824
"Rhaella Targaryen",0.00958977091102824,NA,0.00958977091102824
"Robin Peasebury",0.00958977091102824,NA,0.00958977091102824
"Roggon Rustbeard",0.00958977091102824,NA,0.00958977091102824
"Sybelle Glover",0.00958977091102824,NA,0.00958977091102824
"Symond Templeton",0.00958977091102824,NA,0.00958977091102824
"Tarber",0.00958977091102824,NA,0.00958977091102824
"Utherydes Wayn",0.00958977091102824,NA,0.00958977091102824
"Walda Frey",0.00958977091102824,NA,0.00958977091102824
"Weeper",0.00958977091102824,NA,0.00958977091102824
"Barra",0.00479488545551412,0.0140350877192982,0.00941498658740618
"Leo Lefford",0.00479488545551412,0.0140350877192982,0.00941498658740618
"Samwell Stone",0.00479488545551412,0.0140350877192982,0.00941498658740618
"Lollys Stokeworth",0.011720831113479,0.00701754385964912,0.00936918748656404
"Donnel Waynwood",0.00426212040490144,0.0140350877192982,0.00914860406209984
"Varly",0.0111880660628663,0.00701754385964912,0.0091028049612577
"Alyn Ambrose",0.00905700586041556,NA,0.00905700586041556
"Amabel",0.00905700586041556,NA,0.00905700586041556
"Arwood Frey",0.00905700586041556,NA,0.00905700586041556
"Dagon Greyjoy (Drunkard)",0.00905700586041556,NA,0.00905700586041556
"Dalla",0.00905700586041556,NA,0.00905700586041556
"Gerren",0.00905700586041556,NA,0.00905700586041556
"Halys Hornwood",0.00905700586041556,NA,0.00905700586041556
"Horton Redfort",0.00905700586041556,NA,0.00905700586041556
"Joanna Lannister",0.00905700586041556,NA,0.00905700586041556
"Jon Fossoway",0.00905700586041556,NA,0.00905700586041556
"Lewyn Martell",0.00905700586041556,NA,0.00905700586041556
"Lyanna Stark",0.00905700586041556,NA,0.00905700586041556
"Matthar",0.00905700586041556,NA,0.00905700586041556
"Penny",0.00905700586041556,NA,0.00905700586041556
"Pia",0.00905700586041556,NA,0.00905700586041556
"Pylos",0.00905700586041556,NA,0.00905700586041556
"Quaro",0.00905700586041556,NA,0.00905700586041556
"Qyle",0.00905700586041556,NA,0.00905700586041556
"Rhaegar Frey",0.00905700586041556,NA,0.00905700586041556
"Steffon Varner",0.00905700586041556,NA,0.00905700586041556
"Tygett Lannister",0.00905700586041556,NA,0.00905700586041556
"Urreg",0.00905700586041556,NA,0.00905700586041556
"Woth",0.00905700586041556,NA,0.00905700586041556
"Yurkhaz zo Yunzak",0.00905700586041556,NA,0.00905700586041556
"Zollo",0.00905700586041556,NA,0.00905700586041556
"Drennan",0.00319659030367608,0.0140350877192982,0.00861583901148716
"Alannys Harlaw",0.00852424080980288,NA,0.00852424080980288
"Allard Seaworth",0.00852424080980288,NA,0.00852424080980288
"Baelor Targaryen (son of Daeron II)",0.00852424080980288,NA,0.00852424080980288
"Ben Bushy",0.00852424080980288,NA,0.00852424080980288
"Chiswyck",0.00852424080980288,NA,0.00852424080980288
"Clayton Suggs",0.00852424080980288,NA,0.00852424080980288
"Dale Seaworth",0.00852424080980288,NA,0.00852424080980288
"Edmund Ambrose",0.00852424080980288,NA,0.00852424080980288
"Eldon Estermont",0.00852424080980288,NA,0.00852424080980288
"Eroeh",0.00852424080980288,NA,0.00852424080980288
"Gelmarr",0.00852424080980288,NA,0.00852424080980288
"Gilwood Hunter",0.00852424080980288,NA,0.00852424080980288
"Haldon",0.00852424080980288,NA,0.00852424080980288
"Harwood Fell",0.00852424080980288,NA,0.00852424080980288
"Jarman Buckwell",0.00852424080980288,NA,0.00852424080980288
"Lanna (Peach)",0.00852424080980288,NA,0.00852424080980288
"Lyman Darry",0.00852424080980288,NA,0.00852424080980288
"Oswell Whent",0.00852424080980288,NA,0.00852424080980288
"Richard Farrow",0.00852424080980288,NA,0.00852424080980288
"Tansy (innkeep)",0.00852424080980288,NA,0.00852424080980288
"Will the Stork",0.00852424080980288,NA,0.00852424080980288
"Scolera",0.0026638252530634,0.0140350877192982,0.00834945648618082
"Big Boil",0.0079914757591902,NA,0.0079914757591902
"Cromm",0.0079914757591902,NA,0.0079914757591902
"Daryn Hornwood",0.0079914757591902,NA,0.0079914757591902
"Dennet",0.0079914757591902,NA,0.0079914757591902
"Garin (orphan)",0.0079914757591902,NA,0.0079914757591902
"Gladden Wylde",0.0079914757591902,NA,0.0079914757591902
"Grunt",0.0079914757591902,NA,0.0079914757591902
"Jeyne Westerling",0.0079914757591902,NA,0.0079914757591902
"Lothar Mallery",0.0079914757591902,NA,0.0079914757591902
"Martyn Rivers",0.0079914757591902,NA,0.0079914757591902
"Melly",0.0079914757591902,NA,0.0079914757591902
"Monster",0.0079914757591902,NA,0.0079914757591902
"Morrec",0.0079914757591902,NA,0.0079914757591902
"Roger Ryswell",0.0079914757591902,NA,0.0079914757591902
"Steffon Baratheon",0.0079914757591902,NA,0.0079914757591902
"Tytos Lannister",0.0079914757591902,NA,0.0079914757591902
"Brea",0.00159829515183804,0.0140350877192982,0.00781669143556814
"Aggar",0.00745871070857752,NA,0.00745871070857752
"Bethany Rosby",0.00745871070857752,NA,0.00745871070857752
"Bodger",0.00745871070857752,NA,0.00745871070857752
"Boy",0.00745871070857752,NA,0.00745871070857752
"Clement Piper",0.00745871070857752,NA,0.00745871070857752
"Damon Dance-for-Me",0.00745871070857752,NA,0.00745871070857752
"Dan",0.00745871070857752,NA,0.00745871070857752
"Del",0.00745871070857752,NA,0.00745871070857752
"Duram Bar Emmon",0.00745871070857752,NA,0.00745871070857752
"Errok",0.00745871070857752,NA,0.00745871070857752
"Ethan Glover",0.00745871070857752,NA,0.00745871070857752
"Gerold Grafton",0.00745871070857752,NA,0.00745871070857752
"Gerrick Kingsblood",0.00745871070857752,NA,0.00745871070857752
"Grazdan mo Ullhor",0.00745871070857752,NA,0.00745871070857752
"Grigg the Goat",0.00745871070857752,NA,0.00745871070857752
"Gynir Rednose",0.00745871070857752,NA,0.00745871070857752
"Harrag Sharp",0.00745871070857752,NA,0.00745871070857752
"Henk the Helm",0.00745871070857752,NA,0.00745871070857752
"Hugo Wull",0.00745871070857752,NA,0.00745871070857752
"Husband",0.00745871070857752,NA,0.00745871070857752
"Jack Crabb",0.00745871070857752,NA,0.00745871070857752
"Jax",0.00745871070857752,NA,0.00745871070857752
"Jon Lynderly",0.00745871070857752,NA,0.00745871070857752
"Kromm",0.00745871070857752,NA,0.00745871070857752
"Kurleket",0.00745871070857752,NA,0.00745871070857752
"Lenn",0.00745871070857752,NA,0.00745871070857752
"Lorent Caswell",0.00745871070857752,NA,0.00745871070857752
"Marselen",0.00745871070857752,NA,0.00745871070857752
"Miklaz",0.00745871070857752,NA,0.00745871070857752
"Norbert Vance",0.00745871070857752,NA,0.00745871070857752
"Nute",0.00745871070857752,NA,0.00745871070857752
"Praed",0.00745871070857752,NA,0.00745871070857752
"Pyg",0.00745871070857752,NA,0.00745871070857752
"Quort",0.00745871070857752,NA,0.00745871070857752
"Robin Ryger",0.00745871070857752,NA,0.00745871070857752
"Rusty Flowers",0.00745871070857752,NA,0.00745871070857752
"Ryk",0.00745871070857752,NA,0.00745871070857752
"Shitmouth",0.00745871070857752,NA,0.00745871070857752
"Stone Thumbs",0.00745871070857752,NA,0.00745871070857752
"Sylva Santagar",0.00745871070857752,NA,0.00745871070857752
"Toefinger",0.00745871070857752,NA,0.00745871070857752
"Torghen Flint",0.00745871070857752,NA,0.00745871070857752
"Werlag",0.00745871070857752,NA,0.00745871070857752
"Willow Heddle",0.00745871070857752,NA,0.00745871070857752
"Adrack Humble",0.00372935535428876,0.0105263157894737,0.00712783557188122
"Gordy",NA,0.00701754385964912,0.00701754385964912
"Lord Portan",NA,0.00701754385964912,0.00701754385964912
"Mirelle",NA,0.00701754385964912,0.00701754385964912
"Reginald Lannister",NA,0.00701754385964912,0.00701754385964912
"Simpson",NA,0.00701754385964912,0.00701754385964912
"Soldier Tom",NA,0.00701754385964912,0.00701754385964912
"Alleras",0.00692594565796484,NA,0.00692594565796484
"Alyn Orkwood",0.00692594565796484,NA,0.00692594565796484
"Amarei Crakehall",0.00692594565796484,NA,0.00692594565796484
"Artos Flint",0.00692594565796484,NA,0.00692594565796484
"Barth (brewer)",0.00692594565796484,NA,0.00692594565796484
"Bloodbeard",0.00692594565796484,NA,0.00692594565796484
"Caggo",0.00692594565796484,NA,0.00692594565796484
"Cass",0.00692594565796484,NA,0.00692594565796484
"Chataya",0.00692594565796484,NA,0.00692594565796484
"Chiggen",0.00692594565796484,NA,0.00692594565796484
"Conn",0.00692594565796484,NA,0.00692594565796484
"Corliss Penny",0.00692594565796484,NA,0.00692594565796484
"Daeron II Targaryen",0.00692594565796484,NA,0.00692594565796484
"Denzo D'han",0.00692594565796484,NA,0.00692594565796484
"Donnel Haigh",0.00692594565796484,NA,0.00692594565796484
"Dykk Harlaw",0.00692594565796484,NA,0.00692594565796484
"Edmund Waxley",0.00692594565796484,NA,0.00692594565796484
"Elbert Arryn",0.00692594565796484,NA,0.00692594565796484
"Gerion Lannister",0.00692594565796484,NA,0.00692594565796484
"Grazdan 2",0.00692594565796484,NA,0.00692594565796484
"Grazdan 3",0.00692594565796484,NA,0.00692594565796484
"Grazdan 4",0.00692594565796484,NA,0.00692594565796484
"Grazhar zo Galare",0.00692594565796484,NA,0.00692594565796484
"Gretchel",0.00692594565796484,NA,0.00692594565796484
"Gunthor",0.00692594565796484,NA,0.00692594565796484
"Gyles Grafton",0.00692594565796484,NA,0.00692594565796484
"Hagen the Horn",0.00692594565796484,NA,0.00692594565796484
"Hake",0.00692594565796484,NA,0.00692594565796484
"Howland Reed",0.00692594565796484,NA,0.00692594565796484
"Hugh Beesbury",0.00692594565796484,NA,0.00692594565796484
"Jyck",0.00692594565796484,NA,0.00692594565796484
"Jyzene",0.00692594565796484,NA,0.00692594565796484
"Kenned the Whale",0.00692594565796484,NA,0.00692594565796484
"Left Hand Lew",0.00692594565796484,NA,0.00692594565796484
"Lharys",0.00692594565796484,NA,0.00692594565796484
"Lord Willum",0.00692594565796484,NA,0.00692594565796484
"Lucas Codd",0.00692594565796484,NA,0.00692594565796484
"Luke of Longtown",0.00692594565796484,NA,0.00692594565796484
"Lynesse Hightower",0.00692594565796484,NA,0.00692594565796484
"Maddy",0.00692594565796484,NA,0.00692594565796484
"Mohor",0.00692594565796484,NA,0.00692594565796484
"Murch",0.00692594565796484,NA,0.00692594565796484
"Old Bill Bone",0.00692594565796484,NA,0.00692594565796484
"Ondrew Locke",0.00692594565796484,NA,0.00692594565796484
"Ottyn Wythers",0.00692594565796484,NA,0.00692594565796484
"Owen Inchfield",0.00692594565796484,NA,0.00692594565796484
"Ravella Swann",0.00692594565796484,NA,0.00692594565796484
"Red Oarsman",0.00692594565796484,NA,0.00692594565796484
"Rolph Spicer",0.00692594565796484,NA,0.00692594565796484
"Sharna",0.00692594565796484,NA,0.00692594565796484
"Skinner",0.00692594565796484,NA,0.00692594565796484
"Small Paul",0.00692594565796484,NA,0.00692594565796484
"Sybell Spicer",0.00692594565796484,NA,0.00692594565796484
"Symon Stripeback",0.00692594565796484,NA,0.00692594565796484
"Terrance Lynderly",0.00692594565796484,NA,0.00692594565796484
"Tom Barleycorn",0.00692594565796484,NA,0.00692594565796484
"Willam Dustin",0.00692594565796484,NA,0.00692594565796484
"Yellow Dick",0.00692594565796484,NA,0.00692594565796484
"Tobho Mott",0.00319659030367608,0.0105263157894737,0.00686145304657488
"Gared",0.00586041555673948,0.00701754385964912,0.0064389797081943
"Aegon I Targaryen",0.00639318060735216,NA,0.00639318060735216
"Alayaya",0.00639318060735216,NA,0.00639318060735216
"Alebelly",0.00639318060735216,NA,0.00639318060735216
"Alf of Runnymudd",0.00639318060735216,NA,0.00639318060735216
"Andrey Dalt",0.00639318060735216,NA,0.00639318060735216
"Elyas Willum",0.00639318060735216,NA,0.00639318060735216
"Fingers",0.00639318060735216,NA,0.00639318060735216
"Fogo",0.00639318060735216,NA,0.00639318060735216
"Gariss",0.00639318060735216,NA,0.00639318060735216
"Ghael",0.00639318060735216,NA,0.00639318060735216
"Gormond Goodbrother",0.00639318060735216,NA,0.00639318060735216
"Gorold Goodbrother",0.00639318060735216,NA,0.00639318060735216
"Harma",0.00639318060735216,NA,0.00639318060735216
"Harry Sawyer",0.00639318060735216,NA,0.00639318060735216
"Harwood Stout",0.00639318060735216,NA,0.00639318060735216
"Hotho Harlaw",0.00639318060735216,NA,0.00639318060735216
"Jocelyn Swyft",0.00639318060735216,NA,0.00639318060735216
"Jommo",0.00639318060735216,NA,0.00639318060735216
"Jon Myre",0.00639318060735216,NA,0.00639318060735216
"Josua Willum",0.00639318060735216,NA,0.00639318060735216
"Lewis Lanster",0.00639318060735216,NA,0.00639318060735216
"Loreza Sand",0.00639318060735216,NA,0.00639318060735216
"Mallador Locke",0.00639318060735216,NA,0.00639318060735216
"Marwyn",0.00639318060735216,NA,0.00639318060735216
"Mezzara Merreq",0.00639318060735216,NA,0.00639318060735216
"Murch (Winterfell)",0.00639318060735216,NA,0.00639318060735216
"Ogo",0.00639318060735216,NA,0.00639318060735216
"Oswell Kettleblack",0.00639318060735216,NA,0.00639318060735216
"Qarl the Thrall",0.00639318060735216,NA,0.00639318060735216
"Quellon Humble",0.00639318060735216,NA,0.00639318060735216
"Ralf of Lordsport",0.00639318060735216,NA,0.00639318060735216
"Ralf Stonehouse",0.00639318060735216,NA,0.00639318060735216
"Ralf the Shepherd",0.00639318060735216,NA,0.00639318060735216
"Raymond Nayland",0.00639318060735216,NA,0.00639318060735216
"Robin Potter",0.00639318060735216,NA,0.00639318060735216
"Rodrik Greyjoy",0.00639318060735216,NA,0.00639318060735216
"Rolfe the Dwarf",0.00639318060735216,NA,0.00639318060735216
"Rook",0.00639318060735216,NA,0.00639318060735216
"Sarella Sand",0.00639318060735216,NA,0.00639318060735216
"Stonehand",0.00639318060735216,NA,0.00639318060735216
"Torwold Browntooth",0.00639318060735216,NA,0.00639318060735216
"Vayon Poole",0.0122535961640916,0,0.00612679808204582
"Brusco",0.00159829515183804,0.0105263157894737,0.00606230547065586
"Waymar Royce",0.00479488545551412,0.00701754385964912,0.00590621465758162
"Aegon IV Targaryen",0.00586041555673948,NA,0.00586041555673948
"Alesander Staedmon",0.00586041555673948,NA,0.00586041555673948
"Alysane Mormont",0.00586041555673948,NA,0.00586041555673948
"Baelor Blacktyde",0.00586041555673948,NA,0.00586041555673948
"Beans",0.00586041555673948,NA,0.00586041555673948
"Ben",0.00586041555673948,NA,0.00586041555673948
"Ben Bones",0.00586041555673948,NA,0.00586041555673948
"Bryan Fossoway",0.00586041555673948,NA,0.00586041555673948
"Bryen Farring",0.00586041555673948,NA,0.00586041555673948
"Cley Cerwyn",0.00586041555673948,NA,0.00586041555673948
"Donella Hornwood",0.00586041555673948,NA,0.00586041555673948
"Dorea Sand",0.00586041555673948,NA,0.00586041555673948
"Draqaz",0.00586041555673948,NA,0.00586041555673948
"Droopeye Dale",0.00586041555673948,NA,0.00586041555673948
"Elia Sand",0.00586041555673948,NA,0.00586041555673948
"Ermesande Hayford",0.00586041555673948,NA,0.00586041555673948
"Fulk the Flea",0.00586041555673948,NA,0.00586041555673948
"Gwynesse Harlaw",0.00586041555673948,NA,0.00586041555673948
"Hop-Robin",0.00586041555673948,NA,0.00586041555673948
"Jammos Frey",0.00586041555673948,NA,0.00586041555673948
"Jeren",0.00586041555673948,NA,0.00586041555673948
"Jon Bettley",0.00586041555673948,NA,0.00586041555673948
"Jon Penny",0.00586041555673948,NA,0.00586041555673948
"Jonothor Darry",0.00586041555673948,NA,0.00586041555673948
"Kezmya Pahl",0.00586041555673948,NA,0.00586041555673948
"Lark the Sisterman",0.00586041555673948,NA,0.00586041555673948
"Leobald Tallhart",0.00586041555673948,NA,0.00586041555673948
"Leona Woolfield",0.00586041555673948,NA,0.00586041555673948
"Leslyn Haigh",0.00586041555673948,NA,0.00586041555673948
"Lewys Lydden",0.00586041555673948,NA,0.00586041555673948
"Lewys Piper",0.00586041555673948,NA,0.00586041555673948
"Luton",0.00586041555673948,NA,0.00586041555673948
"Martyn Cassel",0.00586041555673948,NA,0.00586041555673948
"Maslyn",0.00586041555673948,NA,0.00586041555673948
"Medger Cerwyn",0.00586041555673948,NA,0.00586041555673948
"Monford Velaryon",0.00586041555673948,NA,0.00586041555673948
"Morgan Liddle",0.00586041555673948,NA,0.00586041555673948
"Obella Sand",0.00586041555673948,NA,0.00586041555673948
"Owen Merryweather",0.00586041555673948,NA,0.00586041555673948
"Pate (orphan)",0.00586041555673948,NA,0.00586041555673948
"Rolly Duckfield",0.00586041555673948,NA,0.00586041555673948
"Shortear",0.00586041555673948,NA,0.00586041555673948
"Six-Toed Harl",0.00586041555673948,NA,0.00586041555673948
"Steffon Swyft",0.00586041555673948,NA,0.00586041555673948
"Tansy (orphan)",0.00586041555673948,NA,0.00586041555673948
"Tim Tangletongue",0.00586041555673948,NA,0.00586041555673948
"Toregg the Tall",0.00586041555673948,NA,0.00586041555673948
"Tymor",0.00586041555673948,NA,0.00586041555673948
"Walder Frey (son of Emmon)",0.00586041555673948,NA,0.00586041555673948
"Waltyr Frey",0.00586041555673948,NA,0.00586041555673948
"Wat (orphan)",0.00586041555673948,NA,0.00586041555673948
"Will (orphan)",0.00586041555673948,NA,0.00586041555673948
"Wylla Manderly",0.00586041555673948,NA,0.00586041555673948
"Wynafryd Manderly",0.00586041555673948,NA,0.00586041555673948
"Syrio Forel",0.00106553010122536,0.0105263157894737,0.00579592294534952
"Violet",0.00053276505061268,0.0105263157894737,0.00552954042004318
"Quaithe of the Shadow",0.00372935535428876,0.00701754385964912,0.00537344960696894
"Aerys I Targaryen",0.0053276505061268,NA,0.0053276505061268
"Andrik",0.0053276505061268,NA,0.0053276505061268
"Belaquo Bonebreaker",0.0053276505061268,NA,0.0053276505061268
"Benfred Tallhart",0.0053276505061268,NA,0.0053276505061268
"Carrot",0.0053276505061268,NA,0.0053276505061268
"Cletus Yronwood",0.0053276505061268,NA,0.0053276505061268
"Dhazzar",0.0053276505061268,NA,0.0053276505061268
"Dorcas",0.0053276505061268,NA,0.0053276505061268
"Elder Brother",0.0053276505061268,NA,0.0053276505061268
"Eleyna Westerling",0.0053276505061268,NA,0.0053276505061268
"Faezhar zo Faez",0.0053276505061268,NA,0.0053276505061268
"Frenya",0.0053276505061268,NA,0.0053276505061268
"Garrett Greenspear",0.0053276505061268,NA,0.0053276505061268
"Garth Tyrell",0.0053276505061268,NA,0.0053276505061268
"Goghor the Giant",0.0053276505061268,NA,0.0053276505061268
"Gorys Edoryen",0.0053276505061268,NA,0.0053276505061268
"Guncer Sunglass",0.0053276505061268,NA,0.0053276505061268
"Gunthor Hightower",0.0053276505061268,NA,0.0053276505061268
"Hairy Hal",0.0053276505061268,NA,0.0053276505061268
"Hoke",0.0053276505061268,NA,0.0053276505061268
"Holly",0.0053276505061268,NA,0.0053276505061268
